passenger_id,age_band,travel_party_type,visa_bucket,layover_duration_hrs,arrival_time_block,season_month,luggage_status,fatigue_level,budget_tier,interest_category,risk_comfort,marketing_channel,layover_confidence_score,confidence_band,recommended_tier,app_viewed,eligibility_checked,packages_viewed,booked,selected_package,paid_amount_aed,late_return_risk_score,completed_on_time,satisfaction_rating,referral_intent,app_viewed_clean,eligibility_checked_clean,booked_clean,completed_on_time_clean,recommended_tier_clean,selected_package_clean,layover_duration_hrs_clean,paid_amount_aed_clean,fatigue_missing_flag,budget_missing_flag,fatigue_level_clean,budget_tier_clean,time_buffer_mins_clean,confidence_band_clean,conversion_flag,package_viewed_flag,completed_flag,late_return_flag_clean,revenue_category,funnel_stage_clean,tier_category,high_value_lead_flag,engagement_level,safe_to_leave_flag,recommendation_match_flag
PS00480,35-44,Solo,Visa-Free/On-Arrival,18.0,Afternoon,October,Needs Storage,3,Mid-Range,Relaxation & Wellness,2,Airport Signage,83.3,High,City/Culture/Shopping,True,1,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,18.0,,False,False,3.0,Mid-Range,990.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00481,35-44,Solo,Transit-Visa-Required,5.1,Morning,July,Checked-Through,5,Budget,Family/Indoor,5,Social Media,59.8,Medium,Airport Lounge/Relaxation,True,True,3,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,5.1,,False,False,5.0,Budget,216.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,True,
PS00482,35-44,Solo,Visa-Free/On-Arrival,2.8,Afternoon,July,Carry-On Only,2,Budget,Culture & Heritage,5,Social Media,71.3,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,AED 418.0,73.4,True,4.0,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,2.8,418.0,False,False,2.0,Budget,78.0,High,True,True,True,1.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,False,1.0
PS00483,25-34,Couple,Transit-Visa-Required,5.6,Afternoon,October,Carry-On Only,2,Budget,Relaxation & Wellness,3,Word of Mouth/Referral,69.0,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,5.6,,False,False,2.0,Budget,246.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,True,
PS00484,35-44,Solo,Transit-Visa-Required,6.3,Morning,April,Carry-On Only,4,Budget,Shopping,3,Airline Partner,61.0,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,6.3,,False,False,4.0,Budget,288.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,True,
PS00485,35-44,Solo,Visa-Free/On-Arrival,7.2,Evening,September,Carry-On Only,4,Budget,Shopping,5,Word of Mouth/Referral,82.1,High,Indoor Micro-Experience,True,True,1,True,Indoor Micro-Experience,368.0,23.8,True,5.0,5.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,7.2,368.0,False,False,4.0,Budget,342.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS00486,55+,Solo,Visa-Free/On-Arrival,6.3,Afternoon,December,Checked-Through,3,Mid-Range,Active/City,4,Word of Mouth/Referral,80.3,High,City/Culture/Shopping,TRUE,Yes,5,True,city/culture/shopping,407.0,47.6,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,6.3,407.0,False,False,3.0,Mid-Range,288.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,High,True,1.0
PS00487,18-24,Friends/Group,Visa-Free/On-Arrival,7.4,Night,February,checked-through,2,Budget,Family/Indoor,3,Organic App Search,80.2,High,City/Culture/Shopping,True,True,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,7.4,,False,False,2.0,Budget,354.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00488,25-34,Solo,Transit-Visa-Required,8.2,Morning,November,Needs Storage,1,Mid-Range,Family/Indoor,4,Social Media,85.7,High,City/Culture/Shopping,True,Yes,2,True,City/Culture/Shopping,428.0,37.6,1,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,8.2,428.0,False,False,1.0,Mid-Range,401.99999999999994,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00489,55+,Couple,Transit-Visa-Required,7.9,Evening,September,Carry-On Only,4,Budget,Culture & Heritage,2,Social Media,66.9,Medium,Airport Lounge/Relaxation,True,True,3,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,7.9,,False,False,4.0,Budget,384.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,True,
PS00490,45-54,Solo,Visa-Free/On-Arrival,9.4 hrs,Evening,October,Carry-On Only,2,Budget,Culture & Heritage,5,Organic App Search,83.0,High,City/Culture/Shopping,Yes,True,3,False,,,,,,,True,True,False,,City/Culture/Shopping,,9.4,,False,False,2.0,Budget,474.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS00491,25-34,Couple,Transit-Visa-Required,9.7,Evening,March,Needs Storage,3,Mid-Range,Shopping,3,Social Media,71.6,High,City/Culture/Shopping,True,Yes,3,True,Premium Fast-Track/Chauffeur,1446.0,21.7,True,3.0,2.0,True,True,True,True,City/Culture/Shopping,Premium Fast-Track/Chauffeur,9.7,1446.0,False,False,3.0,Mid-Range,492.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Medium,True,0.0
PS00492,35-44,Solo,Visa-Free/On-Arrival,9.9,Night,February,Carry-On Only,4,Premium,Active/City,4,Social Media,82.7,High,indoor micro-experience,True,True,2,True,Indoor Micro-Experience,484.0,13.7,True,4.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,9.9,484.0,False,False,4.0,Premium,504.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,True,Low,True,1.0
PS00493,25-34,Solo,Visa-Free/On-Arrival,11.3,Evening,April,Checked-Through,1,Mid-Range,Family/Indoor,1,Airport Signage,81.9,High,City/Culture/Shopping,True,True,1,N,,,,,,,True,True,False,,City/Culture/Shopping,,11.3,,False,False,1.0,Mid-Range,588.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00494,25-34,Couple,not-eligible,4.7,Night,May,Carry-On Only,2,Mid-Range,Shopping,3,Airline Partner,30.0,Low,Stay Airside,True,True,2,False,,,,,,,True,True,False,,Stay Airside,,4.7,,False,False,2.0,Mid-Range,192.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00495,25-34,Solo,Visa-Free/On-Arrival,4.8,Afternoon,February,Checked-Through,1,Mid-Range,Relaxation & Wellness,3,Airport Signage,79.6,High,Culture & Shopping,Yes,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,4.8,,False,False,1.0,Mid-Range,198.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00496,25-34,Solo,Visa-Free/On-Arrival,13.3,Afternoon,January,Checked-Through,5,Budget,Culture & Heritage,3,Travel Agent,78.8,High,City/Culture/Shopping,True,TRUE,3,True,City/Culture/Shopping,,11.8,False,4.0,4.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,13.3,,False,False,5.0,Budget,708.0,High,True,True,True,0.0,No Spend,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00497,35-44,Solo,Visa-Free/On-Arrival,5.8,Morning,October,Checked-Through,3,Budget,Relaxation & Wellness,4,Travel Agent,80.6,High,City/Culture/Shopping,True,True,3,1,City/Culture/Shopping,346.0,35.8,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.8,346.0,False,False,3.0,Budget,258.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00498,18-24,Solo,Visa-Free/On-Arrival,6.9,Morning,November,Carry-On Only,5,Budget,Shopping,2,Airline Partner,63.4,Medium,Airport Lounge/Relaxation,True,True,1,True,Airport Lounge/Relaxation,146.0,32.4,FALSE,4.0,4.0,True,True,True,False,Airport Lounge/Relaxation,Airport Lounge/Relaxation,6.9,146.0,False,False,5.0,Budget,324.0,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Low,True,1.0
PS00499,55+,Solo,Visa-Free/On-Arrival,6.5,Morning,May,Needs Storage,2,Mid-Range,Shopping,2,Word of Mouth/Referral,75.5,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,448.0,44.2,False,4.0,4.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,6.5,448.0,False,False,2.0,Mid-Range,300.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00500,55+,Solo,VISA-FREE/ON-ARRIVAL,23.5,Morning,September,Checked-Through,4,Mid-Range,Shopping,3,Social Media,74.2,High,City/Culture/Shopping,True,True,1,True,City/Culture/Shopping,595.0,21.5,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,23.5,595.0,False,False,4.0,Mid-Range,1320.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,False,1.0
PS00501,35-44,Family with kids,Transit-Visa-Required,4.2,Morning,December,checked-through,2,,Shopping,4,Social Media,64.3,Medium,Indoor Micro-Experience,True,True,1,False,,,,,,,True,True,False,,Indoor Micro-Experience,,4.2,,False,True,2.0,Unknown,162.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,False,
PS00502,35-44,Couple,Visa-Free/On-Arrival,4.2,Morning,December,Carry-On Only,3,Budget,Relaxation & Wellness,2,Organic App Search,56.5,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,4.2,,False,False,3.0,Budget,162.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00503,25-34,Couple,Visa-Free/On-Arrival,7.4,Morning,May,Carry-On Only,4,,Relaxation & Wellness,1,Airport Signage,68.4,Medium,Indoor Micro-Experience,Yes,True,2,True,Indoor Micro-Experience,291.0,29.2,Yes,4.0,5.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,7.4,291.0,False,True,4.0,Unknown,354.0,Medium,True,True,True,0.0,Low,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS00504,45-54,SOLO,Visa-Free/On-Arrival,6.7,Night,December,Carry-On Only,4,Budget,Family/Indoor,5,Word of Mouth/Referral,81.9,High,Indoor Micro-Experience,True,yes ,2,False,,,,,,,True,True,False,,Indoor Micro-Experience,,6.7,,False,False,4.0,Budget,312.0,High,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS00505,35-44,Friends/Group,Visa-Free/On-Arrival,3.4,Morning,November,Carry-On Only,4,Budget,Active/City,1,Social Media,54.5,Medium,Airport Lounge/Relaxation,True,True,2,True,Airport Lounge/Relaxation,185.0,50.0,True,3.0,3.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,3.4,185.0,False,False,4.0,Budget,114.0,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Low,False,1.0
PS00506,18-24,Solo,Transit-Visa-Required,7.1,Evening,October,Carry-On Only,4,Budget,Shopping,5,Travel Agent,73.7,High,Indoor Micro-Experience,True,True,0,False,,,,,,,True,True,False,,Indoor Micro-Experience,,7.1,,False,False,4.0,Budget,336.0,High,False,False,False,,No Spend,Eligibility Checked,Indoor/Moderate-Risk,False,None,True,
PS00507,55+,Solo,Not-Eligible,7.5,Morning,September,Checked-Through,2,Mid-Range,Active/City,3,Airport Signage,30.0,Low,Stay Airside,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,7.5,,False,False,2.0,Mid-Range,360.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00508,45-54,Couple,Visa-Free/On-Arrival,5.4,Night,December,Checked-Through,3,Budget,Active/City,4,Airport Signage,75.9,High,City/Culture/Shopping,True,True,1,True,City/Culture/Shopping,324.0,48.0,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.4,324.0,False,False,3.0,Budget,234.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00509,55+,Solo,Not-Eligible,6.8,Night,October,Checked-Through,3,Mid-Range,Culture & Heritage,2,Social Media,30.0,Low,Stay Airside,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,6.8,,False,False,3.0,Mid-Range,318.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00510,35-44,Solo,Transit-Visa-Required,4.5,Evening,June,Needs Storage,5,Premium,Shopping,4,Airport Signage,57.7,Medium,Indoor Micro-Experience,True,Yes,1,False,,,,,,,True,True,False,,Indoor Micro-Experience,,4.5,,False,False,5.0,Premium,180.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS00511,35-44,Couple,Transit-Visa-Required,3.4,Evening,March,Checked-Through,2,Budget,Relaxation & Wellness,2,Airline Partner,61.0,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,3.4,,False,False,2.0,Budget,114.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00512,25-34,Friends/Group,Visa-Free/On-Arrival,5.7,Morning,April,Carry-On Only,5,Mid-Range,Culture & Heritage,3,Word of Mouth/Referral,72.4,High,city/culture/shopping,True,True,0,TRUE,City/Culture/Shopping,577.0,44.6,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,5.7,577.0,False,False,5.0,Mid-Range,252.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS00513,55+,Couple,Visa-Free/On-Arrival,3.8,Night,April,Checked-Through,3,Budget,Relaxation & Wellness,2,Social Media,61.9,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,3.8,,False,False,3.0,Budget,138.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00514,45-54,Family with kids,Visa-Free/On-Arrival,3.0,Night,January,Checked-Through,4,Budget,Shopping,4,Word of Mouth/Referral,63.5,Medium,Airport Lounge/Relaxation,True,True,3,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,3.0,,False,False,4.0,Budget,90.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Medium,False,
PS00515,18-24,Friends/Group,Transit-Visa-Required,2.0,Night,March,Checked-Through,2,Budget,Family/Indoor,5,Social Media,49.2,Medium,airport lounge/relaxation,True,False,2,False,,,,,,,True,False,False,,Airport Lounge/Relaxation,,2.0,,False,False,2.0,Budget,30.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00516,18-24,Solo,Visa-Free/On-Arrival,8.5,Evening,March,Checked-Through,3,Premium,Family/Indoor,3,Social Media,87.9,High,Premium Fast-Track/Chauffeur,TRUE,True,5,True,Premium Fast-Track/Chauffeur,2084.0,25.7,True,4.0,5.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,8.5,2084.0,False,False,3.0,Premium,420.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,High,True,1.0
PS00517,25-34,Solo,Not-Eligible,5.6,Afternoon,January,Checked-Through,4,Mid-Range,Shopping,3,Organic App Search,30.0,Low,  Stay Airside ,True,False,0,False,,,,,,,True,False,False,,Stay Airside,,5.6,,False,False,4.0,Mid-Range,246.0,Low,False,False,False,,No Spend,App Viewed,Airside/Low-Risk,False,None,False,
PS00518,45-54,Solo,Visa-Free/On-Arrival,13.3,Night,September,Carry-On Only,3,Mid-Range,Culture & Heritage,4,Organic App Search,93.1,High,City/Culture/Shopping,True,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,13.3,,False,False,3.0,Mid-Range,708.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00519,55+,Couple,Visa-Free/On-Arrival,5.9,Afternoon,November,Checked-Through,5,Budget,Shopping,5,Airport Signage,76.8,High,City/Culture/Shopping,True,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,5.9,,False,False,5.0,Budget,264.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00520,18-24,Couple,Transit-Visa-Required,8.5,Evening,January,Carry-On Only,4,Premium,Family/Indoor,4,Word of Mouth/Referral,70.1,High,Indoor Micro-Experience,True,True,3,True,Indoor Micro-Experience,439.0,18.8,True,4.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,8.5,439.0,False,False,4.0,Premium,420.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,True,Medium,True,1.0
PS00521,35-44,Friends/Group,Visa-Free/On-Arrival,4.9,Morning,September,Checked-Through,3,Premium,Relaxation & Wellness,5,Airport Signage,80.0,High,Premium Fast-Track/Chauffeur,TRUE,True,3,True,Premium Fast-Track/Chauffeur,977.0,52.7,False,,3.0,True,True,True,False,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,4.9,977.0,False,False,3.0,Premium,204.0,High,True,True,True,0.0,High,Booked,Outdoor/Higher-Risk,True,Medium,True,1.0
PS00522,25-34,Family with kids,Visa-Free/On-Arrival,7.3,Night,January,Checked-Through,,Mid-Range,Culture & Heritage,3,Airline Partner,76.8,High,Indoor Micro-Experience,True,True,2,True,Indoor Micro-Experience,381.0,33.2,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,7.3,381.0,True,False,,Mid-Range,348.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS00523,55+,Couple,TRANSIT-VISA-REQUIRED,2.0,Morning,February,Checked-Through,4,,Relaxation & Wellness,2,Social Media,50.0,Medium,Indoor Micro-Experience,True,True,1,True,Indoor Micro-Experience,374.0,55.7,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,2.0,374.0,False,True,4.0,Unknown,30.0,Medium,True,True,True,1.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,False,1.0
PS00524,45-54,Solo,Not-Eligible,5.7,Morning,February,Needs Storage,4,Budget,Shopping,2,Organic App Search,30.0,Low,Stay Airside,TRUE,True,0,False,,,,,,,True,True,False,,Stay Airside,,5.7,,False,False,4.0,Budget,252.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS00525,45-54,FAMILY WITH KIDS,Transit-Visa-Required,4.2,Evening,June,Checked-Through,,Mid-Range,Relaxation & Wellness,4,Organic App Search,71.2,High,City/Culture/Shopping,True,True,1,True,Indoor Micro-Experience,353.0,50.3,True,2.0,2.0,True,True,True,True,City/Culture/Shopping,Indoor Micro-Experience,4.2,353.0,True,False,,Mid-Range,162.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,False,0.0
PS00526,25-34,Friends/Group,Transit-Visa-Required,12.5,Evening,July,Checked-Through,3,Mid-Range,Active/City,3,Airline Partner,73.2,High,City/Culture/Shopping,1,True,2,True,City/Culture/Shopping,459.0,19.6,True,3.0,2.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,12.5,459.0,False,False,3.0,Mid-Range,660.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00527,25-34,Family with kids,Transit-Visa-Required,8.2,Evening,November,Needs Storage,4,Mid-Range,Culture & Heritage,2,Word of Mouth/Referral,66.3,Medium,Indoor Micro-Experience,True,TRUE,4,False,,,,,,,True,True,False,,Indoor Micro-Experience,,8.2,,False,False,4.0,Mid-Range,401.99999999999994,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Medium,True,
PS00528,25-34,Solo,Not-Eligible,11.6,Morning,January,Checked-Through,5,Premium,Active/City,2,Word of Mouth/Referral,30.0,Low,Stay Airside,True,True,1,no ,,,,,,,True,True,False,,Stay Airside,,11.6,,False,False,5.0,Premium,606.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00529,18-24,Couple,Visa-Free/On-Arrival,14.1,Morning,March,Carry-On Only,3,Budget,Family/Indoor,3,Airport Signage,82.6,High,City/Culture/Shopping,True,False,3,False,,,,,,,True,False,False,,City/Culture/Shopping,,14.1,,False,False,3.0,Budget,756.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS00530,45-54,Solo,Visa-Free/On-Arrival,5.4,Evening,February,Checked-Through,2,Budget,Culture & Heritage,2,Travel Agent,74.7,High,City/Culture/Shopping,True,True,1,True,City / Culture / Shopping,406.0,55.9,False,5.0,5.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,5.4,406.0,False,False,2.0,Budget,234.0,High,True,True,True,1.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00531,45-54,Solo,Visa-Free/On-Arrival,8.0,Night,August,Carry-On Only,3,Budget,active/city,1,Social Media,71.3,High,City/Culture/Shopping,True,True,0,TRUE,City / Culture / Shopping,465.0,29.8,False,2.0,2.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,8.0,465.0,False,False,3.0,Budget,390.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS00532,55+,Solo,Visa-Free/On-Arrival,3.5,Evening,September,Checked-Through,1,Premium,Shopping,5,Airline Partner,79.2,High,Premium Fast-Track/Chauffeur,TRUE,True,1,False,,,,,,,True,True,False,,Premium Fast-Track/Chauffeur,,3.5,,False,False,1.0,Premium,120.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,False,
PS00533,55+,Couple,Transit-Visa-Required,9.2,Afternoon,February,Needs Storage,4,Premium,Shopping,3,Word of Mouth/Referral,71.9,High,Indoor Micro-Experience,True,N,3,False,,,,,,,True,False,False,,Indoor Micro-Experience,,9.2,,False,False,4.0,Premium,462.0,High,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,True,Medium,True,
PS00534,35-44,Family with kids,Transit-Visa-Required,10.0,Night,February,Carry-On Only,4,Mid-Range,Family/Indoor,2,Airport Signage,67.1,Medium,Indoor Micro-Experience,True,True,2,False,,,,,,,True,True,False,,Indoor Micro-Experience,,10.0,,False,False,4.0,Mid-Range,510.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS00535,45-54,Solo,Transit-Visa-Required,8.9,Afternoon,October,Checked-Through,3,Mid-Range,Relaxation & Wellness,4,Airport Signage,78.9,High,City/Culture/Shopping,True,True,4,False,,,,,,,True,True,False,,City/Culture/Shopping,,8.9,,False,False,3.0,Mid-Range,444.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS00536,55+,Solo,Visa-Free/On-Arrival,5.4,Afternoon,September,Checked-Through,5,Mid-Range,Relaxation & Wellness,5,Airline Partner,76.9,High,Indoor Micro-Experience,True,True,6,True,Premium Fast-Track/Chauffeur,1308.0,53.3,True,3.0,3.0,True,True,True,True,Indoor Micro-Experience,Premium Fast-Track/Chauffeur,5.4,1308.0,False,False,5.0,Mid-Range,234.0,High,True,True,True,0.0,High,Completed,Indoor/Moderate-Risk,False,High,True,0.0
